Date,SPY,AAPL,JPM,XOM
2015-04-23,211.152801,29.095638,49.115025,58.449875
2015-04-24,211.626223,29.232515,48.958614,58.069302
2015-04-27,210.75144,29.764305,48.755272,58.096012
2015-04-28,211.352695,29.295345,49.083725,58.623486
2015-04-29,210.577694,28.864519,49.740696,58.670227
2015-04-30,208.457697,28.081432,49.474777,58.336384
2015-05-01,210.730295,28.93408,49.748505,59.32457
2015-05-04,211.348282,28.877995,50.616631,59.498165
2015-05-05,208.87125,28.227282,50.366364,59.164318
2015-05-06,208.019739,28.050022,49.990959,58.883904
2015-05-07,208.853926,28.223516,50.444557,58.489941
2015-05-08,211.661059,28.755272,51.218834,59.418026
2015-05-11,210.628157,28.462353,51.18755,58.421677
2015-05-12,210.019303,28.360958,51.117161,58.583252
2015-05-13,210.001768,28.392502,51.242298,58.273575
2015-05-14,212.282521,29.054941,51.656807,58.549606
2015-05-15,212.467978,29.014387,51.523842,58.80542
2015-05-18,213.125531,29.334341,51.946175,58.4688
2015-05-19,213.03066,29.307295,52.4076,58.563065
2015-05-20,212.85568,29.305052,51.993092,58.65731
2015-05-21,213.380948,29.604725,52.12606,58.711174
2015-05-22,212.905999,29.86384,51.985275,58.246655
2015-05-26,210.726578,29.205904,51.40654,57.458992
2015-05-27,212.684275,29.751181,51.985275,57.297409
2015-05-28,212.451962,29.692595,51.774113,57.297409
2015-05-29,211.118404,29.354618,51.445641,57.357986
2015-06-01,211.57193,29.4132,51.68026,57.310863
2015-06-02,211.369783,29.282522,51.633339,57.317612
2015-06-03,211.856175,29.318567,52.165157,57.189693
2015-06-04,210.040399,29.147322,51.875786,56.698254
2015-06-05,209.748131,28.98735,52.728264,56.73864
2015-06-08,208.430463,28.795828,52.313759,57.122364
2015-06-09,208.521999,28.710205,52.54055,56.940601
2015-06-10,211.03592,29.039171,53.385208,57.364738
2015-06-11,211.462168,28.973825,53.588551,57.283951
2015-06-12,210.002134,28.653879,53.377384,56.563591
2015-06-15,209.039528,28.597544,53.174038,56.361629
2015-06-16,210.225605,28.750769,53.471249,57.007919
2015-06-17,210.642993,28.683168,53.291359,57.041584
2015-06-18,212.744524,28.813852,53.791908,57.546516
2015-06-19,210.590354,28.525436,53.244431,57.364738
2015-06-22,211.872866,28.753016,53.932671,57.337814
2015-06-23,212.024633,28.62233,54.550529,57.2705
2015-06-24,210.472239,28.865671,53.979584,57.007919
2015-06-25,209.854922,28.728231,53.690228,56.503014
2015-06-26,209.808176,28.559242,53.924847,56.455883
2015-06-29,205.45375,28.059025,52.55619,55.75576
2015-06-30,206.011596,28.261812,52.994167,56.011578
2015-07-01,207.490059,28.525436,53.584579,55.452801
2015-07-02,207.424097,28.489388,53.151596,55.971169
2015-07-06,206.630848,28.390253,53.002041,55.560524
2015-07-07,207.886212,28.320402,52.584846,55.789406
2015-07-08,204.490679,27.617405,51.506355,55.183521
2015-07-09,204.953311,27.054102,52.041656,54.934418
2015-07-10,207.476172,27.777384,52.781631,55.351818
2015-07-13,209.786701,28.313639,53.600304,55.486462
2015-07-14,210.720664,28.302376,54.348148,55.950981
2015-07-15,210.569107,28.575014,54.466228,55.715359
2015-07-16,212.257633,28.955801,54.757496,55.816334
2015-07-17,212.491287,29.205904,54.481972,55.614376
2015-07-20,212.692803,29.757942,54.521332,55.042141
2015-07-21,211.794989,29.460512,54.395386,54.974823
2015-07-22,211.312395,28.214504,55.166836,55.062328
2015-07-23,210.129442,28.200987,54.820465,54.624737
2015-07-24,207.88544,28.052277,54.245819,53.816887
2015-07-27,206.688623,27.662472,53.537346,53.359097
2015-07-28,209.242492,27.799911,53.568825,55.526867
2015-07-29,210.796162,27.712048,54.269428,55.971169
2015-07-30,210.818617,27.57234,54.348148,55.883656
2015-07-31,210.344203,27.331253,53.946705,53.325439
2015-08-03,209.764351,26.686832,53.946705,52.551231
2015-08-04,209.299805,25.830624,53.891563,51.95208
2015-08-05,210.028303,26.001867,54.104115,51.95208
2015-08-06,208.46307,26.058451,53.726257,52.571426
2015-08-07,207.871369,26.146725,53.568825,51.72319
2015-08-10,210.531318,27.097345,54.230057,53.015762
2015-08-11,208.563243,25.687254,53.710518,52.655605
2015-08-12,208.807537,26.083345,52.931183,53.53899
2015-08-13,208.572974,26.062975,53.175213,53.443844
2015-08-14,209.385188,26.246311,53.442879,53.246796
2015-08-17,210.511138,26.51792,53.584579,53.525394
2015-08-18,209.99996,26.368534,53.694782,52.934227
2015-08-19,208.286498,26.031286,53.214581,51.799427
2015-08-20,203.909664,25.497131,51.907833,50.671429
2015-08-21,197.472732,23.937653,50.065784,49.013416
2015-08-24,189.73014,23.340115,47.428684,46.696266
2015-08-25,187.178106,23.480446,47.161041,46.689465
2015-08-26,194.465102,24.827158,49.522625,49.264832
2015-08-27,199.187019,25.558237,50.758533,50.861691
2015-08-28,199.330381,25.641985,50.483006,51.011204
2015-08-31,197.688696,25.522026,50.459389,51.126717
2015-09-01,191.879693,24.381279,48.373318,48.979427
2015-09-02,195.40415,25.426958,49.254982,49.760883
2015-09-03,195.641144,24.981079,49.34156,50.141396
2015-09-04,192.670381,24.7321,48.412666,49.237648
2015-09-08,197.500731,25.420172,49.719425,49.944344
2015-09-09,194.786533,24.931284,48.947983,48.925091
2015-09-10,195.824589,25.479025,49.325817,49.278412
2015-09-11,196.757207,25.850218,49.247105,49.39394
2015-09-14,195.968006,26.099192,49.105404,49.258034
2015-09-15,198.470375,26.318743,50.050037,49.509445
2015-09-16,200.195564,26.348162,50.490883,50.487968
2015-09-17,199.717718,25.784578,49.317955,50.596691
2015-09-18,195.474005,25.678196,47.971832,49.38715
2015-09-21,196.367502,26.076559,48.373318,49.86961
2015-09-22,193.954125,25.666883,47.948227,49.427914
2015-09-23,193.56647,25.875113,47.735691,49.128933
2015-09-24,192.91606,26.029022,47.40506,49.421135
2015-09-25,192.826231,25.963387,48.389061,49.760883
2015-09-28,187.935988,25.4496,47.216141,49.332783
2015-09-29,188.177448,24.684568,47.10593,49.584209
2015-09-30,191.770876,24.965235,47.995472,50.521946
2015-10-01,192.16262,24.802265,48.349701,50.324875
2015-10-02,194.92697,24.983337,48.214912,51.561592
2015-10-05,198.499502,25.073874,49.17429,52.193535
2015-10-06,197.786631,25.193832,49.198074,52.927433
2015-10-07,199.45113,25.073874,49.261505,53.817596
2015-10-08,201.208765,24.784155,49.261505,54.381592
2015-10-09,201.358812,25.377163,49.102936,53.858353
2015-10-12,201.614096,25.259472,48.936436,53.885551
2015-10-13,200.259012,25.302477,48.801632,53.790401
2015-10-14,199.325525,24.944862,47.564743,54.469921
2015-10-15,202.291532,25.318319,49.071205,55.366898
2015-10-16,203.212264,25.132719,49.499371,56.046406
2015-10-19,203.270434,25.288895,49.332867,55.033916
2015-10-20,202.987082,25.750624,49.570728,54.925194
2015-10-21,201.83248,25.748363,49.206017,54.503895
2015-10-22,205.190148,26.142193,50.101955,56.324982
2015-10-23,207.450149,26.952488,50.641113,56.38615
2015-10-26,207.055095,26.092403,50.664898,55.19022
2015-10-27,206.526025,25.927174,50.458763,55.101868
2015-10-28,208.989018,26.995495,51.933514,55.910484
2015-10-29,208.917213,27.280685,51.703571,55.876522
2015-10-30,207.912998,27.04755,50.94241,56.223057
2015-11-02,210.376882,27.427799,51.965214,57.949028
2015-11-03,210.952092,27.742414,52.155506,59.015865
2015-11-04,210.280393,27.613398,52.21101,58.424698
2015-11-05,210.085473,27.486107,52.678822,57.629669
2015-11-06,210.035767,27.517931,54.280426,57.398632
2015-11-09,208.020654,27.406557,53.432053,56.1717
2015-11-10,208.387173,26.542778,53.661983,56.445873
2015-11-11,207.717262,26.392756,53.40033,55.945511
2015-11-12,204.857184,26.304111,52.329952,54.430679
2015-11-13,202.567252,25.535797,51.981087,53.532768
2015-11-16,205.610793,25.954052,52.734318,55.451992
2015-11-17,205.379967,25.842665,52.433014,54.807671
2015-11-18,208.705263,26.66098,53.479607,55.342304
2015-11-19,208.480915,26.99967,53.646126,55.04071
2015-11-20,209.301855,27.117867,53.55098,54.691147
2015-11-23,209.053214,26.765545,53.027679,55.027031
2015-11-24,209.312388,27.022394,52.948391,56.123714
2015-11-25,209.306299,26.829184,53.011806,55.691879
2015-11-27,209.47405,26.779181,53.257603,55.678177
2015-11-30,208.516027,26.890562,52.869099,55.972912
2015-12-01,210.748953,26.672342,53.606487,56.130585
2015-12-02,208.490759,26.431395,52.853252,54.526646
2015-12-03,205.516941,26.185902,52.171364,53.745239
2015-12-04,209.71497,27.056494,53.828499,54.053711
2015-12-07,208.271502,26.886015,53.122826,52.641682
2015-12-08,206.94381,26.874655,52.298237,51.154278
2015-12-09,205.362746,26.281376,51.901791,51.839729
2015-12-10,205.844927,26.406393,52.020725,51.880856
2015-12-11,201.897529,25.726744,50.799698,50.955505
2015-12-14,202.86532,25.567625,50.958267,52.113903
2015-12-15,205.008115,25.115278,52.409229,54.444382
2015-12-16,207.985871,25.308491,53.543056,54.252453
2015-12-17,204.904531,24.772049,52.551937,53.436802
2015-12-18,200.064966,24.101484,51.061337,52.970695
2015-12-21,201.645346,24.396992,51.965214,52.956989
2015-12-22,203.443456,24.374258,52.076229,53.224319
2015-12-23,205.985074,24.687946,52.908756,54.965332
2015-12-24,205.655491,24.556103,52.805679,54.375839
2015-12-28,205.208104,24.281063,52.631226,53.971436
2015-12-29,207.428842,24.717495,53.178322,54.259327
2015-12-30,205.95265,24.394722,52.797745,53.539612
2015-12-31,204.015573,23.926466,52.353737,53.429932
2016-01-04,200.938486,23.946913,50.781284,53.09407
2016-01-05,201.342764,23.346821,50.869083,53.546471
2016-01-06,198.773563,22.889933,50.134743,53.100922
2016-01-07,194.069707,21.923878,48.107327,52.25098
2016-01-08,191.965394,22.039801,47.029758,51.195415
2016-01-11,192.129347,22.396683,46.957928,50.509972
2016-01-12,193.628282,22.721727,47.061691,51.544971
2016-01-13,188.816791,22.137543,45.768612,51.853428
2016-01-14,191.969234,22.621712,46.455067,54.231892
2016-01-15,187.831667,22.078445,45.529148,53.176338
2016-01-19,187.931703,21.971611,45.505203,52.367504
2016-01-20,185.768797,22.001165,44.307903,50.160408
2016-01-21,186.737082,21.88978,44.100368,50.791004
2016-01-22,190.51919,23.053591,45.457306,52.484039
2016-01-25,187.543394,22.603533,44.427639,50.708748
2016-01-26,190.192224,22.72855,45.561081,52.573143
2016-01-27,188.139824,21.235128,45.529148,51.60667
2016-01-28,189.194269,21.387426,45.720707,52.771923
2016-01-29,193.875183,22.126175,47.492714,53.361401
2016-02-01,193.793359,21.919329,46.981873,52.29211
2016-02-02,190.17111,21.476076,45.521172,51.126854
2016-02-03,191.182274,21.901146,45.824482,53.793228
2016-02-04,191.510738,22.077124,46.614697,54.718559
2016-02-05,187.987285,21.487478,46.095867,54.889923
2016-02-08,185.350256,21.713741,45.130047,55.630203
2016-02-09,185.267652,21.709175,44.85865,55.388119
2016-02-10,185.294893,21.544619,44.315891,54.883202
2016-02-11,183.054832,21.414354,42.360306,55.056129
2016-02-12,186.635152,21.480625,45.888332,56.045189
2016-02-16,189.77085,22.086262,46.574783,56.176601
2016-02-17,192.906213,22.424501,46.91003,56.716095
2016-02-18,192.019168,21.999414,46.143757,57.027367
2016-02-19,192.041888,21.949137,46.151737,57.061928
2016-02-22,194.805007,22.141109,46.750385,56.985836
2016-02-23,192.399922,21.640608,44.7948,56.183544
2016-02-24,193.259791,21.962851,44.810768,56.384109
2016-02-25,195.491548,22.113688,45.505203,56.72303
2016-02-26,195.147149,22.147974,45.928242,56.543182
2016-02-29,193.584743,22.097691,44.938477,55.436527
2016-03-01,198.19075,22.975294,47.253258,56.218136
2016-03-02,199.034305,23.025578,47.700237,57.200272
2016-03-03,199.748233,23.196976,47.859886,56.992771
2016-03-04,200.408503,23.542076,47.931705,56.916676
2016-03-07,200.596883,23.281532,47.843918,58.417591
2016-03-08,198.391243,23.089558,46.917999,57.151844
2016-03-09,199.42142,23.11013,47.1894,56.992771
2016-03-10,199.463619,23.121559,46.782322,56.840614
2016-03-11,202.769382,23.370668,47.364998,56.84753
2016-03-14,202.52754,23.43008,47.1894,56.999683
2016-03-15,202.160926,23.900883,47.253258,57.283268
2016-03-16,203.297799,24.218555,47.029758,57.31786
2016-03-17,204.6325,24.179703,46.894066,58.168598
2016-03-18,204.476966,24.20713,48.274952,58.237751
2016-03-21,204.679177,24.204844,48.258984,57.83659
2016-03-22,204.53014,24.389959,48.083382,58.182404
2016-03-23,203.224944,24.255123,47.843918,57.926498
2016-03-24,203.146588,24.149996,47.476742,58.085598
2016-03-28,203.258223,24.040289,47.412891,58.251617
2016-03-29,205.089978,24.609365,47.117554,58.466
2016-03-30,206.002848,25.039021,47.660328,58.459099
2016-03-31,205.582724,24.908752,47.269211,57.81583
2016-04-01,206.883593,25.137295,47.788052,57.380077
2016-04-04,206.264278,25.395546,47.603104,57.518429
2016-04-05,204.172818,25.096155,46.927658,56.861362
2016-04-06,206.390997,25.358984,47.289501,57.622185
2016-04-07,203.928142,24.80591,46.091381,56.972042
2016-04-08,204.495827,24.833338,46.429119,57.553028
2016-04-11,203.935721,24.915606,46.798988,57.629105
2016-04-12,205.909435,25.240139,47.667427,58.341496
2016-04-13,208.005088,25.605804,49.685734,58.673512
2016-04-14,208.061606,25.619516,50.329018,59.088497
2016-04-15,207.855303,25.105297,49.750057,58.77034
2016-04-18,209.21685,24.563652,50.071705,59.330585
2016-04-19,209.860089,24.433382,50.916023,59.627983
2016-04-20,210.030934,24.483662,51.655796,60.036087
2016-04-21,208.946757,24.218555,51.141174,60.029152
2016-04-22,208.955347,24.152279,51.43869,60.540958
2016-04-25,208.577215,24.015154,51.141174,60.402653
2016-04-26,208.966117,23.848322,51.406528,60.610168
2016-04-27,209.325044,22.355942,51.551266,61.184231
2016-04-28,207.408829,21.672602,51.141174,60.886822
2016-04-29,206.360455,21.423491,50.819527,61.142735
2016-05-02,207.970451,21.400635,51.293957,61.647633
2016-05-03,206.174015,21.752592,50.30489,60.942146
2016-05-04,204.99465,21.526339,49.508823,60.824558
2016-05-05,204.994142,21.438961,49.243477,60.893734
2016-05-06,205.669661,21.319397,49.53294,61.218811
2016-05-09,205.826056,21.335497,49.219353,61.260307
2016-05-10,208.393096,21.480345,49.886765,62.242477
2016-05-11,206.513271,21.271111,49.701824,61.942558
2016-05-12,206.497515,20.772154,49.669655,62.542389
2016-05-13,204.767214,20.813541,49.21133,61.837944
2016-05-16,206.787272,21.586123,49.581211,62.472645
2016-05-17,204.90969,21.496447,49.581211,62.444733
2016-05-18,204.982069,21.742474,51.494972,62.319191
2016-05-19,204.225523,21.659693,50.972305,62.849281
2016-05-20,205.479906,21.894228,51.068794,62.591194
2016-05-23,205.061111,22.172451,51.028599,62.493549
2016-05-24,207.857464,22.51045,51.897026,62.542389
2016-05-25,209.312707,22.905941,52.685051,62.953903
2016-05-26,209.297974,23.087585,52.291039,62.633057
2016-05-27,210.225695,23.073782,52.612682,62.779514
2016-05-31,210.028514,22.961121,52.48402,62.089016
2016-06-01,210.299632,22.639214,52.821754,62.242477
2016-06-02,210.914136,22.469061,52.918251,61.747261
2016-06-03,210.304232,22.515049,51.977444,61.635666
2016-06-06,211.33327,22.678305,52.492065,62.312218
2016-06-07,211.60831,22.770271,52.315163,63.267754
2016-06-08,212.347621,22.749582,52.467949,63.323559
2016-06-09,211.993715,22.912834,52.065895,63.239864
2016-06-10,210.061046,22.724287,51.334156,62.758598
2016-06-13,208.427184,22.381683,50.875816,63.184055
2016-06-14,208.06774,22.409283,49.918922,63.072453
2016-06-15,207.703072,22.335707,49.830471,62.884132
2016-06-16,208.382987,22.429977,50.031498,63.623463
2016-06-17,206.628768,21.919523,50.079746,63.274738
2016-06-20,207.829023,21.866636,50.152119,63.553715
2016-06-21,208.409732,22.052887,50.6185,63.839691
2016-06-22,208.067308,21.970106,50.425514,63.588589
2016-06-23,210.847911,22.096569,51.503025,64.028
2016-06-24,203.276706,21.475758,47.92474,62.34708
2016-06-27,199.599301,21.163044,46.324562,61.977436
2016-06-28,203.186742,21.519436,47.860416,63.407257
2016-06-29,206.670327,21.705683,49.21133,64.488335
2016-06-30,209.470289,21.981604,49.967186,65.381088
2016-07-01,209.914794,22.048283,49.643028,65.450829
2016-07-05,208.49291,21.841347,48.257298,64.878899
2016-07-06,209.680458,21.965509,48.775921,65.625198
2016-07-07,209.518606,22.05978,49.091969,64.837074
2016-07-08,212.708722,22.229937,50.104942,65.241585
2016-07-11,213.439754,22.298914,50.461491,65.485725
2016-07-12,214.932828,22.400084,51.215134,66.225029
2016-07-13,214.980831,22.273624,51.182724,66.176216
2016-07-14,216.113763,22.715088,51.960682,66.225029
2016-07-15,215.911946,22.712791,52.0093,66.343597
2016-07-18,216.433355,22.954222,51.831017,66.134354
2016-07-19,216.128255,22.963421,51.749977,65.890259
2016-07-20,217.075944,22.984118,51.806709,65.513611
2016-07-21,216.296669,22.862247,51.612213,65.457817
2016-07-22,217.27835,22.685194,51.895836,65.569412
2016-07-25,216.626561,22.381683,51.75808,64.306976
2016-07-26,216.702164,22.227631,51.968777,63.839691
2016-07-27,216.45151,23.671616,52.130848,63.407257
2016-07-28,216.816245,23.991219,51.944469,62.912018
2016-07-29,217.170443,23.96133,51.839115,62.040199
2016-08-01,216.89532,24.384401,51.701363,59.884991
2016-08-02,215.523459,24.023413,51.579803,60.708031
2016-08-03,216.262771,24.324627,52.398277,61.021889
2016-08-04,216.36278,24.47489,52.317226,61.014938
2016-08-05,218.222408,24.847084,53.727268,61.070705
2016-08-08,218.044392,25.052839,53.565197,61.789112
2016-08-09,218.13687,25.154549,53.378811,61.865833
2016-08-10,217.593963,24.9673,52.9007,60.782578
2016-08-11,218.649153,24.951113,53.046562,61.000629
2016-08-12,218.484901,25.008907,52.933109,61.795494
2016-08-15,219.118593,25.309444,53.257248,61.767353
2016-08-16,217.960753,25.286327,53.249165,61.844719
2016-08-17,218.419894,25.249336,53.395031,61.978367
2016-08-18,218.90356,25.21697,53.443642,62.541119
2016-08-19,218.617586,25.281698,53.370716,61.760319
2016-08-22,218.498421,25.085201,53.32209,61.893967
2016-08-23,218.92875,25.163801,53.297775,61.704052
2016-08-24,217.797533,24.97423,53.443642,61.915051
2016-08-25,217.504169,24.867891,53.540882,61.521145
2016-08-26,217.165759,24.722254,53.662449,61.387505
2016-08-29,218.325061,24.694506,54.254002,61.788448
2016-08-30,217.935254,24.504944,54.699696,61.563347
2016-08-31,217.459331,24.528063,54.699696,61.296078
2016-09-01,217.452848,24.673698,54.46471,61.085037
2016-09-02,218.37112,24.904881,54.691593,61.493008
2016-09-06,219.023602,24.89794,54.651081,62.301945
2016-09-07,219.044107,25.050524,54.424194,62.069813
2016-09-08,218.568171,24.393974,54.497116,62.639603
2016-09-09,213.233617,23.841459,54.010906,61.085037
2016-09-12,216.360246,24.375479,54.343147,61.401577
2016-09-13,213.231149,24.955742,53.913635,59.938461
2016-09-14,213.120658,25.83884,53.808308,59.509369
2016-09-15,215.298753,26.717323,54.002792,59.847019
2016-09-16,213.409033,26.567053,53.338295,59.108429
2016-09-19,213.408709,26.257271,53.63813,58.967743
2016-09-20,213.474881,26.254959,53.856918,58.060318
2016-09-21,215.804713,26.250343,54.164875,58.594925
2016-09-22,217.210576,26.4977,54.610577,58.763752
2016-09-23,215.964187,26.056149,54.497116,58.700439
2016-09-26,214.124627,26.095448,53.305878,58.426121
2016-09-27,215.517011,26.143993,53.775906,58.552734
2016-09-28,216.702898,26.34281,54.059517,61.127258
2016-09-29,214.689713,25.933624,53.200527,60.817715
2016-09-30,216.404035,26.13475,53.962276,61.394543
2016-10-03,215.724469,26.01223,53.897461,61.232758
2016-10-04,214.678793,26.123196,54.362705,60.670002
2016-10-05,215.690227,26.13475,55.252441,61.197582
2016-10-06,215.799425,26.328939,55.399368,61.225723
2016-10-07,215.101833,26.368238,55.595272,61.014683
2016-10-10,216.089253,26.828287,56.027874,62.210506
2016-10-11,213.404787,26.886082,55.758507,61.718121
2016-10-12,213.667419,27.126509,55.611591,61.28904
2016-10-13,213.012565,27.043285,55.29324,60.888077
2016-10-14,213.05533,27.193552,55.11367,60.874023
2016-10-17,212.414409,27.175056,54.827965,60.874023
2016-10-18,213.717889,27.156569,55.260582,61.035793
2016-10-19,214.215759,27.075645,55.791161,61.317169
2016-10-20,213.935325,27.061781,55.717693,61.345287
2016-10-21,213.919092,26.955441,55.905445,60.930275
2016-10-24,214.937017,27.198168,56.215626,61.134277
2016-10-25,214.129181,27.336876,56.158463,61.000629
2016-10-26,213.759741,26.721945,56.427849,61.260887
2016-10-27,213.128931,26.465342,56.509464,61.1413
2016-10-28,212.480794,26.289644,56.41151,59.635983
2016-10-31,212.456461,26.248032,56.533962,58.608997
2016-11-01,211.019479,25.774111,56.297234,58.841137
2016-11-02,209.675769,25.797222,56.06052,58.700439
2016-11-03,208.825286,25.520716,55.815655,58.848167
2016-11-04,208.480731,25.290672,55.30957,58.784855
2016-11-07,213.099447,25.655487,57.040035,60.107273
2016-11-08,214.003189,25.806524,57.162479,60.540176
2016-11-09,216.387636,25.764704,59.790825,61.207222
2016-11-10,216.835734,25.04669,62.56609,61.774963
2016-11-11,216.536075,25.1954,62.598732,60.795647
2016-11-14,216.544103,24.563366,64.900589,60.518867
2016-11-15,218.204513,24.88868,64.778145,61.611744
2016-11-16,217.92043,25.557894,63.178295,60.852425
2016-11-17,218.950355,25.548597,63.684361,60.48341
2016-11-18,218.462471,25.574162,63.431332,60.518867
2016-11-21,220.08739,25.962212,63.708862,61.377544
2016-11-22,220.571143,25.978479,64.100662,61.512398
2016-11-23,220.757843,25.846029,64.370026,61.682701
2016-11-25,221.620372,25.976149,64.345512,61.824627
2016-11-28,220.486837,25.925032,63.929241,61.363369
2016-11-29,220.830353,25.899475,64.419014,60.958878
2016-11-30,220.292454,25.681051,65.439331,61.952354
2016-12-01,219.533224,25.441706,66.76165,61.909798
2016-12-02,219.617062,25.536983,66.60656,61.767864
2016-12-05,220.911052,25.353411,67.961563,62.08012
2016-12-06,221.667677,25.548597,68.312553,62.136883
2016-12-07,224.617398,25.799551,68.622704,62.498802
2016-12-08,225.121897,26.05283,69.47979,62.676201
2016-12-09,226.451486,26.478062,69.781815,63.158783
2016-12-12,226.205423,26.327026,69.161438,64.563873
2016-12-13,227.714571,26.766197,69.185959,65.699326
2016-12-14,225.89037,26.766197,69.161438,64.280029
2016-12-15,226.773922,26.912586,70.198097,64.499992
2016-12-16,225.052193,26.947443,69.332878,64.705803
2016-12-19,225.502413,27.103127,69.732811,64.166466
2016-12-20,226.356337,27.175161,70.630722,64.173553
2016-12-21,225.807333,27.200716,70.810295,64.067116
2016-12-22,225.412908,27.021799,70.924568,64.485817
2016-12-23,225.715156,27.075237,71.055183,64.372269
2016-12-27,226.223818,27.247192,71.120461,64.40065
2016-12-28,224.371523,27.131014,70.606216,64.081314
2016-12-29,224.314161,27.124037,70.108322,64.116814
2016-12-30,223.283518,26.912586,70.434814,64.05294
2017-01-03,225.183826,26.989264,71.202087,64.499992
2017-01-04,226.523844,26.959061,71.333397,63.790367
2017-01-05,226.349308,27.096157,70.676804,62.839436
2017-01-06,227.215974,27.39823,70.685013,62.803959
2017-01-09,226.414631,27.649185,70.734276,61.767864
2017-01-10,226.416174,27.677069,70.939453,60.980145
2017-01-11,227.076548,27.825781,71.472954,61.604633
2017-01-12,226.594254,27.709597,70.783493,61.27108
2017-01-13,227.010841,27.660803,71.161041,61.278206
2017-01-17,226.335657,27.883875,68.575615,61.994953
2017-01-18,226.771783,27.88155,68.895729,61.228504
2017-01-19,225.957479,27.832758,68.370438,60.128567
2017-01-20,226.724906,27.883875,68.674103,60.951786
2017-01-23,226.120708,27.902462,68.70694,60.298889
2017-01-24,227.604586,27.876902,69.535934,60.384026
2017-01-25,229.431354,28.320717,70.61116,60.561447
2017-01-26,229.266927,28.334665,71.202087,60.745968
2017-01-27,229.078057,28.336985,71.349823,60.682095
2017-01-30,227.712591,28.26263,70.61116,60.220818
2017-01-31,227.510672,28.197563,69.462044,59.532463
2017-02-01,227.629729,29.917074,69.724678,58.858307
2017-02-02,227.771951,29.86595,69.429237,59.220211
2017-02-03,229.442959,29.993753,71.555031,59.284065
2017-02-06,228.95942,30.27491,71.218506,59.120869
2017-02-07,229.021905,30.563049,71.177483,58.737663
2017-02-08,229.250584,30.681555,70.553696,58.350952
2017-02-09,230.609233,30.903257,71.571434,58.608742
2017-02-10,231.441219,30.833246,71.407288,59.09573
2017-02-13,232.711163,31.1063,72.351166,59.439476
2017-02-14,233.708856,31.510025,73.508476,59.310574
2017-02-15,234.906704,31.62439,74.353874,59.554077
2017-02-16,234.727184,31.587051,74.304619,58.938175
2017-02-17,235.123214,31.673389,74.058388,58.551472
2017-02-21,236.540569,31.902096,74.698593,58.644577
2017-02-22,236.306914,31.997786,74.739647,57.957081
2017-02-23,236.43112,31.862417,74.797066,58.565792
2017-02-24,236.837991,31.892756,74.14045,58.06448
2017-02-27,237.111304,31.95577,74.222542,58.393906
2017-02-28,236.508956,31.969782,74.378487,58.23637
2017-03-01,239.774929,32.623211,76.824371,59.453781
2017-03-02,238.392339,32.429523,75.626053,59.65432
2017-03-03,238.516992,32.620876,76.167801,59.052753
2017-03-06,237.74272,32.518208,75.445503,59.317741
2017-03-07,237.068339,32.560211,75.026894,59.09573
2017-03-08,236.599064,32.43885,74.862747,58.02869
2017-03-09,236.789468,32.36417,75.158211,58.487003
2017-03-10,237.564097,32.471519,74.920189,58.444038
2017-03-13,237.727773,32.485535,74.985855,58.307983
2017-03-14,236.939177,32.43652,75.108971,58.000034
2017-03-15,238.919577,32.779583,75.289543,58.723331
2017-03-16,238.541441,32.833244,75.215668,58.773464
2017-03-17,237.194106,32.669903,74.427727,58.723331
2017-03-20,236.723653,33.012959,73.894249,58.723331
2017-03-21,233.805172,32.634884,71.727371,58.601593
2017-03-22,234.254576,33.003613,71.8423,58.551472
2017-03-23,234.008481,32.886936,71.727371,58.623093
2017-03-24,233.808661,32.821583,71.645325,58.171932
2017-03-27,233.570235,32.877586,71.604279,58.186226
2017-03-28,235.265139,33.559044,72.72052,58.608742
2017-03-29,235.566842,33.633728,72.449677,58.737663
2017-03-30,236.264406,33.589375,73.073471,59.940758
2017-03-31,235.730325,33.526367,72.096748,58.730503
2017-04-03,235.352823,33.535709,71.834076,58.773464
2017-04-04,235.521267,33.785416,72.073486,58.988304
2017-04-05,234.825365,33.610394,71.148926,59.102875
2017-04-06,235.347253,33.526367,71.388329,59.446648
2017-04-07,235.152512,33.451694,71.140701,59.267605
2017-04-10,235.325708,33.412018,70.893028,59.532558
2017-04-11,235.020603,33.052631,70.769203,59.324883
2017-04-12,234.14123,33.092285,70.496811,59.418003
2017-04-13,232.546635,32.917274,69.671318,58.501331
2017-04-17,234.546805,33.099304,70.876534,58.422565
2017-04-18,233.873454,32.952274,70.298698,58.043018
2017-04-19,233.50472,32.830914,69.72084,57.641964
2017-04-20,235.274726,33.241657,70.620621,58.014355
2017-04-21,234.55884,33.201988,69.770355,57.785198
2017-04-24,237.103746,33.521709,72.230331,58.085983
2017-04-25,238.546083,33.729412,72.857697,58.529968
2017-04-26,238.432723,33.531036,72.998024,58.293671
2017-04-27,238.589278,33.556709,72.321129,58.19339
2017-04-28,238.134525,33.524033,71.817596,58.472691
2017-05-01,238.547636,34.207825,71.867096,58.7663
2017-05-02,238.831164,34.424858,71.404854,58.759125
2017-05-03,238.576849,34.319836,71.817596,59.224625
2017-05-04,238.728709,34.196148,71.900124,58.465527
2017-05-05,239.703079,34.763245,71.817596,58.737663
2017-05-08,239.739681,35.708405,71.900124,59.36071
2017-05-09,239.504973,35.937126,71.611214,58.945332
2017-05-10,239.866732,35.76675,72.172546,59.212803
